brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
genesis,g90,43368094,2019,36858,,1,3,Seoul,010-8991-7861,1
genesis,g90,105969231,2020,8196,https://example.com/cars/b448f072-68f2-407e-92b5-add27b0e78f4.jpg,2,5,Daegu,010-5488-7498,1
audi,a8,70995652,2023,13494,https://example.com/cars/c275e61a-b388-4ebe-b718-7087ee136c80.jpg,3,0,Seoul,010-3206-3173,0
kia,carnival,40483228,2021,30234,,0,3,Gwangju,010-5558-7823,0
kia,carnival,73636688,2018,45543,https://example.com/cars/385f6973-2df7-4206-8206-302e72f5babe.jpg,0,1,Seoul,010-1197-1533,1
hyundai,santafe,43851854,2023,3570,https://example.com/cars/d80548f0-bfbe-4dc5-a998-787fb25ad21f.jpg,3,1,Daejeon,010-5594-3536,0
bmw,x6,49454215,2018,35400,https://example.com/cars/a9506587-1bfe-48e5-a17d-b32fae4f7c0e.jpg,2,2,Incheon,010-4030-4035,1
hyundai,grandeur,28058915,2018,47244,https://example.com/cars/8d03981e-3a6b-43e0-88b5-0814b73d7a67.jpg,0,1,Incheon,010-6434-6490,0
hyundai,santafe,13629584,2020,20166,https://example.com/cars/1e0deaac-440a-4f99-a9a4-cd295f0c66b6.jpg,0,2,Daegu,010-2528-1167,1
hyundai,sonata,7835195,2023,11277,https://example.com/cars/c091de79-35e5-40b2-819e-80586dc98adf.jpg,2,0,Incheon,010-2673-8023,1
hyundai,sonata,19037143,2023,13055,https://example.com/cars/e1c2c613-8432-457f-99df-576003359366.jpg,0,5,Daejeon,010-3839-7548,0
genesis,gv70,39657253,2024,0,https://example.com/cars/a41e7630-9ede-4286-b31f-884cc2c477a7.jpg,1,2,Gyeonggi,010-3882-5344,0
kia,sorento,34394863,2018,44603,https://example.com/cars/16e3fde0-c953-438b-b460-0f2c625ef7e5.jpg,2,5,Daegu,010-7131-6917,0
kia,k5,23694557,2022,18185,https://example.com/cars/38e4dca1-a73c-4616-bfbf-dee0f3b09853.jpg,1,1,Incheon,010-2376-7507,0
kia,k5,23011159,2019,51890,https://example.com/cars/79d3a67f-f9e9-4a84-95ac-528abb2d56af.jpg,2,5,Gwangju,010-3648-1500,0
hyundai,sonata,24718915,2020,41834,https://example.com/cars/909ea427-8ea0-4fa1-8c5f-03e1232ffc64.jpg,0,5,Daejeon,010-3201-3096,0
hyundai,santafe,38020802,2019,5391,,3,5,Daejeon,010-7823-4770,1
hyundai,avante,16629018,2022,7731,,5,1,Busan,010-8967-1738,1
kia,sorento,41194109,2020,29848,https://example.com/cars/9a964634-1e97-43e4-bb67-ea64f16143d6.jpg,0,5,Incheon,010-5594-4400,0
bmw,7series,127180576,2022,6326,https://example.com/cars/550e3042-c6fb-4df0-bbc5-6d77ee4f715e.jpg,2,4,Busan,010-6162-1584,1
bmw,7series,52055345,2023,6016,https://example.com/cars/c7380a14-529a-4c71-a67e-4ee9518a6fe8.jpg,2,3,Daegu,010-7491-5933,0
kia,sorento,37762833,2021,26269,https://example.com/cars/b16cc075-f859-4588-9acc-fea5f8dbbb00.jpg,7,5,Seoul,010-9726-9137,1
kia,k5,19663644,2022,22023,https://example.com/cars/20d41b5b-fae9-45b3-9bbf-63fee6f7ada8.jpg,2,5,Seoul,010-5938-5958,0
bmw,7series,70879680,2020,16285,,3,4,Busan,010-2023-7589,0
audi,a8,26344777,2019,28779,https://example.com/cars/7e5c495a-fbfa-4da9-babb-0b0a592cce20.jpg,3,4,Incheon,010-3279-8955,1
hyundai,santafe,90943798,2019,46039,,3,0,Incheon,010-3340-9180,1
hyundai,grandeur,19803179,2018,60394,https://example.com/cars/76f904a8-7a78-4e18-9ded-ba0b7da6d8ca.jpg,3,4,Sejong,010-3015-3694,0
benz,s-class,78334357,2019,5185,https://example.com/cars/cf1d634f-e61e-4665-94c4-3bc1cfc5e5fe.jpg,0,5,Busan,010-5508-8608,1
hyundai,santafe,21530590,2022,15907,,0,4,Gyeonggi,010-9262-5744,1
kia,sorento,84880492,2020,38716,https://example.com/cars/05535892-89d4-469b-8823-b907334c573a.jpg,2,0,Gyeonggi,010-4490-6053,1
hyundai,santafe,35361517,2023,5356,https://example.com/cars/6e7b5c0d-b53a-49b6-b321-fcad834462c1.jpg,1,3,Ulsan,010-4026-3008,0
genesis,gv70,35869639,2020,24233,https://example.com/cars/12d7439a-08de-4a07-8b8e-4b4533008c75.jpg,1,0,Seoul,010-1040-6919,0
kia,carnival,45718866,2022,15745,https://example.com/cars/68c78242-94e0-4c37-b560-95c45e4a4657.jpg,1,4,Busan,010-2712-1874,0
audi,a5,11439591,2023,3477,https://example.com/cars/a4103a1e-709b-4047-b263-b361c20b34b3.jpg,2,3,Daejeon,010-8045-6067,1
hyundai,grandeur,24725832,2024,3612,https://example.com/cars/187f3a1d-2b0a-4ca0-9c7a-9b2a11252397.jpg,1,5,Ulsan,010-5375-7581,0
audi,a8,44872717,2022,13925,https://example.com/cars/418716ca-d6c9-42b4-92c2-f9c2ca55b557.jpg,1,5,Gyeonggi,010-9682-9786,0
hyundai,sonata,21960076,2022,3325,,1,5,Seoul,010-6381-6956,1
genesis,gv70,51865127,2023,13193,,0,0,Incheon,010-2574-3524,0
kia,k5,24967193,2023,7940,https://example.com/cars/3fc5cdbd-2fd2-43f4-a823-bc7c58a1eeea.jpg,0,0,Gwangju,010-4469-5963,0
hyundai,santafe,70489600,2021,6833,https://example.com/cars/388687a7-5926-4786-8e0c-1d1a8228e422.jpg,0,2,Seoul,010-6772-5601,1
hyundai,sonata,8997245,2021,21430,,2,0,Seoul,010-4386-5635,1
kia,carnival,41137649,2021,22358,https://example.com/cars/86e8a2a5-6e46-43e8-9bbe-830822c3af11.jpg,5,2,Busan,010-2312-7068,1
hyundai,sonata,9925271,2023,4405,,1,1,Daejeon,010-3061-5483,1
hyundai,grandeur,32052941,2020,45350,https://example.com/cars/8ca8f252-73b9-461d-91be-91f273f920e0.jpg,1,2,Gyeonggi,010-6546-6299,0
hyundai,sonata,20934983,2024,0,https://example.com/cars/7ce8f929-836b-4fe1-8a10-b690efa5a5ad.jpg,1,5,Gwangju,010-4551-6444,0
hyundai,santafe,28506605,2019,22553,https://example.com/cars/2422caba-cf51-417f-9f3e-3f5c8641b2b0.jpg,0,1,Busan,010-8978-9484,0
genesis,gv70,30721485,2022,11583,,0,1,Busan,010-2587-2607,1
hyundai,santafe,80445772,2021,29517,,0,5,Sejong,010-5748-9460,1
genesis,gv70,39098394,2023,3344,https://example.com/cars/530b5894-542b-4c07-b161-7a80acda4c43.jpg,2,1,Daegu,010-3945-8816,0
bmw,7series,74797686,2020,8567,https://example.com/cars/936c63ad-46d0-4b01-945f-15a81dc7e4db.jpg,3,1,Incheon,010-7861-5532,1
genesis,gv70,74172090,2023,7080,https://example.com/cars/9a92067e-a0ea-4841-af0a-a41a13c32591.jpg,2,5,Incheon,010-6342-5566,1
hyundai,sonata,47766166,2020,36545,https://example.com/cars/bd12449e-02fd-416a-ab2b-e0be8842def8.jpg,0,5,Daegu,010-6077-3882,1
hyundai,grandeur,18131971,2022,4204,https://example.com/cars/71757f6e-dd54-4c06-9276-04e8455eb7fd.jpg,0,3,Gyeonggi,010-2876-3880,1
kia,sorento,29458972,2024,0,,0,4,Ulsan,010-6909-4321,1
audi,a8,140640442,2023,159,https://example.com/cars/a28dcef5-9d9d-4c22-86ef-4d8432f94a1d.jpg,1,5,Seoul,010-6524-2031,1
audi,a5,30440753,2023,3822,,0,5,Incheon,010-6744-9222,0
hyundai,santafe,21190272,2019,25334,https://example.com/cars/7cd0c7f7-a671-4e44-8dd6-1e3ef216cd72.jpg,2,5,Busan,010-9386-7347,1
kia,sorento,36208405,2019,24442,https://example.com/cars/99d244b7-bc3c-40d7-b490-b458fe91bdae.jpg,3,1,Daejeon,010-2591-7155,0
kia,k5,22958582,2019,9631,https://example.com/cars/41e76ed8-5fa3-48d0-a5f0-69388d00abbc.jpg,2,5,Seoul,010-8800-2342,1
benz,s-class,185753580,2023,16733,,2,1,Gyeonggi,010-5965-6687,1
genesis,gv70,47369819,2018,53078,,6,2,Seoul,010-6721-9852,1
audi,a8,50359745,2019,52299,https://example.com/cars/46d9a6fe-2bdd-4f8e-81d6-7db5e5413dea.jpg,3,4,Ulsan,010-4890-9616,0
bmw,x6,109474315,2021,11965,,1,2,Daegu,010-9790-6670,0
kia,sorento,30938124,2018,45411,https://example.com/cars/5e3666fc-1315-4416-9ac8-afeb13ff00c5.jpg,0,3,Busan,010-6927-1154,0
benz,amg gt,100141936,2023,9557,,2,3,Busan,010-3580-6546,0
genesis,gv70,43931415,2024,3369,https://example.com/cars/2cdac750-baaa-4e37-bae5-a388d716f1be.jpg,3,0,Daejeon,010-4517-3992,0
benz,amg gt,123871340,2023,5536,https://example.com/cars/d3f644b2-8f96-4f02-9468-24f6a6a8889b.jpg,0,1,Gwangju,010-8863-7130,0
kia,k5,27054454,2022,2362,,2,1,Daejeon,010-2794-1277,1
genesis,gv70,53973155,2021,25015,,0,4,Sejong,010-4438-8891,0
kia,carnival,48647421,2024,0,https://example.com/cars/72d478fe-3c60-4505-ba9d-2c7f070700bf.jpg,0,2,Busan,010-3329-2327,0
kia,carnival,42024101,2022,2832,,2,4,Daejeon,010-5203-2106,1
hyundai,grandeur,10869440,2019,29465,https://example.com/cars/cb1b3cae-040e-4d51-869c-4cc5bb2d71fb.jpg,3,5,Daejeon,010-8862-9486,1
hyundai,grandeur,47156480,2021,28048,https://example.com/cars/7e0703b4-d3d3-40c8-b9d8-e875c9e4d3b0.jpg,3,1,Gyeonggi,010-3611-4049,1
bmw,x6,120426631,2019,40854,https://example.com/cars/acc68431-fccf-485a-81c9-97e30f5db7a5.jpg,1,1,Daegu,010-3703-4768,0
bmw,x6,72750916,2023,12203,https://example.com/cars/b7644949-069c-4df0-8d28-12acaf3a2bcf.jpg,0,0,Daejeon,010-4483-3033,0
hyundai,grandeur,26150884,2023,13209,https://example.com/cars/bcfa58f0-7183-486b-93ef-4e8fbaf7eaec.jpg,0,1,Gwangju,010-1289-4361,0
hyundai,avante,16045726,2021,20218,https://example.com/cars/2883e736-8733-475b-9bf9-fbd888d877cd.jpg,1,2,Daegu,010-4521-2641,0
hyundai,sonata,37766542,2020,40669,,3,4,Seoul,010-8955-1030,1
benz,amg gt,128710369,2023,7968,https://example.com/cars/8b73f049-75ae-42c0-abc8-a1a080907042.jpg,3,1,Daejeon,010-6691-7018,0
audi,a8,149144288,2021,31629,,2,1,Gyeonggi,010-3517-1950,1
hyundai,santafe,37255050,2023,254,https://example.com/cars/4795b511-d524-43c3-a9d7-30054e3194c7.jpg,2,5,Ulsan,010-7049-9135,1
hyundai,grandeur,25287750,2020,31851,https://example.com/cars/f62ba241-1148-444a-a732-9d45334bc4d9.jpg,0,0,Gyeonggi,010-3220-8986,0
benz,amg gt,78347831,2023,0,,8,5,Ulsan,010-4947-2766,1
bmw,7series,77454432,2019,28664,,0,1,Busan,010-9630-3079,0
audi,a8,157310588,2024,1625,,1,1,Incheon,010-8128-2273,1
bmw,x6,79664014,2023,9517,https://example.com/cars/9927a492-a9ee-47b6-982f-93d6207f92c7.jpg,3,3,Seoul,010-5672-5192,0
kia,carnival,29418842,2020,34004,,5,1,Busan,010-6573-3541,1
hyundai,grandeur,10958873,2019,48656,https://example.com/cars/9d550af0-b87a-4167-85d4-59af12840f76.jpg,2,3,Incheon,010-7246-4389,1
audi,a5,25154412,2024,0,https://example.com/cars/9d13473e-0f31-45e2-8467-ec3623370d12.jpg,0,0,Seoul,010-7284-2495,1
benz,s-class,105745533,2018,38046,https://example.com/cars/fe2b4783-193f-47ee-b204-48406c12c5e7.jpg,1,3,Sejong,010-7939-3697,0
kia,carnival,27350393,2024,2886,,1,4,Daegu,010-9154-9062,0
hyundai,grandeur,42411756,2020,25580,https://example.com/cars/8c4f0302-a3fc-406e-9bda-7578f890a8c6.jpg,0,5,Gyeonggi,010-4279-4761,1
hyundai,sonata,52018016,2021,28278,https://example.com/cars/31160b75-3dd2-46ff-97dc-ad23718a47e6.jpg,1,4,Sejong,010-7495-5825,1
hyundai,avante,16140999,2022,5776,https://example.com/cars/e3c914b8-807b-4422-beb4-9bbbcff2a981.jpg,3,1,Gyeonggi,010-2058-1233,0
audi,a8,72534813,2019,24897,,6,3,Seoul,010-7914-6651,1
bmw,7series,59009708,2019,26563,https://example.com/cars/75cb9802-452e-45cb-8e70-b1da25686359.jpg,0,2,Gyeonggi,010-1957-1792,0
genesis,gv70,109249516,2019,43973,https://example.com/cars/803ce071-5248-4cbd-89a4-aab14b9d3910.jpg,0,1,Busan,010-2603-5198,1
bmw,7series,49814927,2019,17717,https://example.com/cars/43f5b047-5138-4730-aaa2-e50f2beac8de.jpg,9,5,Incheon,010-3872-1941,1
benz,s-class,51999806,2024,2854,,1,5,Gwangju,010-5701-4293,1
audi,a8,46433662,2021,2665,https://example.com/cars/93c06226-0cc0-47f3-86c3-001d3ea2d2cc.jpg,1,5,Gyeonggi,010-5777-8210,1
genesis,gv70,38824069,2023,5403,,9,1,Seoul,010-5973-4227,1
genesis,gv70,44989755,2023,1544,https://example.com/cars/2a060585-16d4-44fa-9777-332bea59d908.jpg,3,1,Busan,010-9713-6762,0
hyundai,avante,24600725,2019,41840,https://example.com/cars/8bc842eb-2ae5-459a-a5d5-2b3ad18d5f32.jpg,3,4,Seoul,010-5604-8145,0
hyundai,grandeur,23956570,2018,23667,https://example.com/cars/f86f47bf-13ac-4f1f-a482-b2054a9ac9ac.jpg,1,1,Incheon,010-8286-8050,0
hyundai,santafe,77313200,2024,4456,,3,1,Busan,010-3157-5058,1
hyundai,grandeur,26753176,2021,4223,https://example.com/cars/833e3eaa-7cc8-44d1-bca3-ffd9de893cba.jpg,2,2,Gwangju,010-1062-6907,1
bmw,7series,56137346,2019,59610,https://example.com/cars/7fb1a718-18a0-4656-b5ed-05d53ed02414.jpg,6,3,Gyeonggi,010-2458-5438,1
benz,s-class,94798045,2024,0,https://example.com/cars/8cbd7763-429a-41de-a718-6d6203c1cf6f.jpg,3,2,Daegu,010-4345-5961,0
genesis,g90,190139966,2020,30249,,0,5,Gwangju,010-1617-5013,1
audi,a8,46682351,2021,18380,https://example.com/cars/2d9f2f58-2115-4fe8-bff8-649a9b324355.jpg,0,5,Gyeonggi,010-5314-5171,0
hyundai,avante,7911094,2018,34960,https://example.com/cars/1ce9c8ed-ab19-4ec3-966a-09b2dc3ce22a.jpg,1,1,Incheon,010-1748-3495,1
kia,k5,19921738,2023,4815,,3,1,Ulsan,010-1898-4898,0
kia,sorento,37476260,2024,0,https://example.com/cars/0ce732e6-b37b-4431-8ea0-d9e1a3bfb754.jpg,8,4,Daegu,010-9277-2653,1
kia,carnival,43719979,2021,16840,https://example.com/cars/ee74814c-4eaf-4b3d-b961-e07b3880580d.jpg,7,4,Daegu,010-7090-1664,1
bmw,7series,72569673,2021,3789,,3,2,Ulsan,010-1309-5362,1
benz,amg gt,132689216,2020,20460,https://example.com/cars/0774587e-f02a-400b-901b-13a278a298fa.jpg,3,0,Gyeonggi,010-3991-1743,0
hyundai,sonata,20296687,2023,14073,https://example.com/cars/b0b3531b-6ca4-407c-ba03-9336cc2b1c42.jpg,1,5,Incheon,010-1157-6679,0
audi,a8,65013484,2020,2229,https://example.com/cars/e541395e-6770-4b91-8f16-c6acf3f769e1.jpg,0,0,Busan,010-7625-4884,1
bmw,7series,71623253,2020,19682,,7,3,Daejeon,010-3787-3630,1
genesis,g90,154315976,2021,23946,https://example.com/cars/836e6c2e-815b-4520-b34c-9b05fd5b95d9.jpg,2,2,Busan,010-2474-1471,1
hyundai,sonata,27289457,2023,5785,https://example.com/cars/28307d8f-3ccb-4deb-9e78-e7e3f37894fa.jpg,2,3,Seoul,010-6812-8711,0
hyundai,grandeur,18270206,2021,11123,https://example.com/cars/cf88b97e-6545-46a4-87c8-cef6e2b752d1.jpg,2,5,Busan,010-2296-2553,0
kia,sorento,35047777,2024,1853,https://example.com/cars/cb3efdb2-34c0-4d8e-9e1c-4dbbc73f069b.jpg,2,1,Daejeon,010-2029-9534,0
genesis,g90,217473266,2023,13986,,1,5,Sejong,010-2825-7496,1
hyundai,sonata,55649988,2022,10568,https://example.com/cars/7b70b735-665b-4853-8ee7-68881e36f4cd.jpg,1,2,Daegu,010-5124-1161,1
kia,k5,17943268,2022,11598,https://example.com/cars/59b46dc3-090e-4baa-b3f4-b611f1809aec.jpg,2,3,Seoul,010-4389-3347,0
kia,carnival,45134371,2022,7042,https://example.com/cars/dff9efcf-f60c-4604-8e61-cce7d75e8a43.jpg,2,1,Incheon,010-2256-6003,0
audi,a5,20136276,2019,49571,https://example.com/cars/66d1d063-4d1f-4c16-91de-31cf1ff8f359.jpg,3,3,Sejong,010-2468-2228,0
bmw,x6,97892706,2018,49784,https://example.com/cars/6e47d15f-3959-4a88-bd9a-655f285b5494.jpg,0,3,Sejong,010-9167-5164,0
hyundai,sonata,17495091,2021,17252,,1,5,Busan,010-2064-2603,0
kia,carnival,45081066,2023,1657,https://example.com/cars/b8a912c2-f121-41d3-b08a-0e5c6c152aec.jpg,2,3,Daejeon,010-4212-1538,0
kia,sorento,33767734,2024,3521,https://example.com/cars/b16c8096-209d-4fb9-9a18-4333ec6c69b3.jpg,2,3,Ulsan,010-5981-6537,0
genesis,g90,47286557,2020,47478,https://example.com/cars/90762531-7b3a-4f29-8ab9-e10a69e01b62.jpg,3,3,Incheon,010-1339-6501,1
audi,a5,17452568,2021,32863,,1,3,Gyeonggi,010-2014-1205,1
kia,k5,21397997,2018,11225,https://example.com/cars/9b7330da-b2aa-4515-a230-9b2de5e373ad.jpg,2,3,Gyeonggi,010-3518-5142,1
hyundai,avante,52053250,2023,8319,https://example.com/cars/e3f8a7b4-3d72-4a50-aa73-78da44406497.jpg,2,4,Busan,010-3673-4396,1
genesis,gv70,19457804,2019,50017,https://example.com/cars/08eca10d-c827-4502-8c78-6efa25a1799c.jpg,0,1,Gyeonggi,010-2140-5859,1
genesis,gv70,45698916,2020,36220,https://example.com/cars/3a7f476c-f1cd-469d-92d0-76fc89dbcadc.jpg,1,3,Seoul,010-1031-3342,0
kia,k5,21751972,2020,21306,https://example.com/cars/757d3cb4-c400-4b97-8ca2-c25970eac133.jpg,3,1,Daejeon,010-3300-7703,0
kia,sorento,60785638,2021,19419,https://example.com/cars/9dc82ac1-6bed-46e2-9319-71d9ed0364e7.jpg,0,3,Incheon,010-8613-7993,1
benz,amg gt,99153502,2019,29001,https://example.com/cars/05b87186-4e10-40f6-8692-897683e5d035.jpg,0,4,Gwangju,010-1865-9280,0
hyundai,santafe,30967023,2018,48609,https://example.com/cars/44154910-4bd0-439c-b638-ebab93a678a5.jpg,8,0,Busan,010-3898-5372,1
hyundai,avante,21363024,2019,49492,https://example.com/cars/e450bd30-2403-44f2-9093-675486ae77c0.jpg,1,2,Seoul,010-8198-8853,0
kia,k5,10214347,2019,48584,https://example.com/cars/09580aba-1bc0-4b28-b42e-5aa6c5a3c967.jpg,0,1,Daejeon,010-9458-1080,1
benz,s-class,87056374,2023,1133,,0,3,Daejeon,010-3294-4092,1
audi,a5,32468896,2018,12290,,0,1,Daejeon,010-4011-8397,1
genesis,gv70,59493826,2019,51457,https://example.com/cars/39858b67-b0cb-447a-b151-08e99710d27c.jpg,0,2,Daejeon,010-6229-5120,0
hyundai,grandeur,27035108,2018,45714,,2,0,Gyeonggi,010-5744-3799,0
hyundai,avante,49358646,2024,0,,0,4,Gwangju,010-6960-3197,1
hyundai,sonata,24755091,2018,52386,https://example.com/cars/5e1eb230-28fb-4f68-b8cb-dc2851262e63.jpg,0,4,Gwangju,010-8842-9037,0
genesis,g90,93537208,2021,13942,https://example.com/cars/c2fe576f-a441-434a-bd4c-c39854b5b70f.jpg,1,1,Daegu,010-5194-1132,0
benz,s-class,136567052,2019,53944,https://example.com/cars/798e0387-3483-43e0-a661-4b4f94a5b614.jpg,2,1,Daejeon,010-5341-7556,0
hyundai,avante,15297690,2021,31418,https://example.com/cars/ceccdc84-7b78-4b5a-9cdb-b3838e59cd89.jpg,3,0,Gwangju,010-2229-5392,0
audi,a8,157562486,2018,61735,,2,4,Seoul,010-9569-6001,1
genesis,gv70,24810269,2019,18631,https://example.com/cars/109717f6-2d9d-41f7-ac46-2549627de83b.jpg,3,5,Seoul,010-8247-1003,1
benz,amg gt,90812519,2020,15028,https://example.com/cars/27d1d6ea-5db5-4cff-ad73-c2e57cf03254.jpg,1,5,Incheon,010-5883-5839,0
hyundai,grandeur,26720186,2021,28249,https://example.com/cars/83884921-0c3b-49c2-9994-8c7226a52ad6.jpg,3,5,Busan,010-3513-2187,0
kia,sorento,40737705,2021,27040,https://example.com/cars/2249058d-1196-464a-8026-cad97292f8ee.jpg,1,0,Daejeon,010-6799-5057,0
bmw,x6,49439502,2018,21600,,0,3,Seoul,010-9889-3968,1
bmw,7series,50151493,2020,51611,https://example.com/cars/6c62dbac-3c97-423f-91a6-432542bc901d.jpg,0,5,Seoul,010-5054-7174,0
hyundai,sonata,8076765,2024,0,https://example.com/cars/711838b1-01d9-4a49-ab65-e2588c42ab71.jpg,1,1,Gwangju,010-3022-2363,1
genesis,g90,63359199,2018,49208,https://example.com/cars/3c9fdb88-016b-4be7-a83b-f4b39056cbae.jpg,1,1,Seoul,010-1817-4257,0
benz,amg gt,68429505,2022,15814,https://example.com/cars/024423d9-38a7-46e7-b3b7-0c15117f1509.jpg,3,1,Sejong,010-5441-7925,1
hyundai,grandeur,38211346,2023,11282,https://example.com/cars/8ba1ae88-aaa3-4cd4-b2b5-44f713318b18.jpg,1,3,Gyeonggi,010-9775-2646,1
hyundai,santafe,23264236,2018,64779,https://example.com/cars/5505fa78-13c8-4d1e-93d6-49459c212c60.jpg,0,0,Gyeonggi,010-1337-7326,1
kia,sorento,41470958,2021,3454,https://example.com/cars/5fda2c4e-61dd-4c5a-96d5-e395c26f572b.jpg,0,5,Incheon,010-4854-7759,1
hyundai,santafe,40905463,2021,6811,https://example.com/cars/302144f6-8cd4-4b23-ba91-73c4517540fa.jpg,3,1,Ulsan,010-9104-7264,0
kia,k5,18544606,2021,29331,https://example.com/cars/c7600caa-d9d5-45c8-93c5-85963557210a.jpg,3,4,Gyeonggi,010-6918-5824,0
kia,k5,21303152,2021,30009,https://example.com/cars/d0107d00-7c30-4e5f-a205-52e73794920f.jpg,2,0,Sejong,010-8928-8132,0
hyundai,avante,9439886,2022,25438,https://example.com/cars/4b402b74-100e-4aee-bea3-9450366a9e48.jpg,0,2,Daejeon,010-8339-8375,1
benz,s-class,134814498,2024,0,,1,3,Daegu,010-5256-2818,0
audi,a8,56347631,2021,34068,https://example.com/cars/be4adceb-31b1-4bca-bea8-809927e8955c.jpg,8,0,Gyeonggi,010-6290-7622,1
benz,s-class,92203319,2019,3176,,0,3,Daegu,010-8372-7748,1
hyundai,sonata,24413655,2020,17322,https://example.com/cars/0bfe137d-744f-4b2a-b43b-3a227441741d.jpg,3,3,Incheon,010-3177-1366,0
kia,k5,27508592,2020,8954,,0,5,Sejong,010-9602-1719,1
audi,a5,21347225,2019,47582,https://example.com/cars/a9716204-6906-4760-95a8-742d3bbd35e2.jpg,8,0,Gyeonggi,010-4366-8857,1
hyundai,sonata,25995924,2020,19460,https://example.com/cars/de98891a-75fb-4929-82e0-3b987e8eb313.jpg,9,1,Seoul,010-7447-6363,1
bmw,7series,61321835,2024,5238,https://example.com/cars/95cd0b02-133f-4a83-9837-991c401e457d.jpg,9,1,Gwangju,010-7787-7106,1
kia,sorento,86478434,2021,24734,,0,3,Sejong,010-9684-4585,1
hyundai,santafe,32894535,2021,34168,https://example.com/cars/c1579d0e-6a6b-4a01-8e21-4dfb69a0f050.jpg,3,2,Ulsan,010-9682-1846,0
benz,amg gt,141634121,2024,0,https://example.com/cars/ba910348-008b-45e7-a44d-8858db5602c9.jpg,3,4,Daegu,010-8334-5998,0
hyundai,avante,17353709,2022,6515,https://example.com/cars/165c212a-946f-4d2d-94e5-cd8b24f075be.jpg,3,3,Gwangju,010-8673-6715,0
audi,a5,56658500,2019,16081,https://example.com/cars/1e17fb51-7bb1-4776-b32f-e1dd140a83e1.jpg,2,5,Ulsan,010-8753-9621,1
hyundai,avante,13733291,2019,17464,https://example.com/cars/bf43a919-4961-4987-9f97-da4749958436.jpg,0,0,Daegu,010-4448-7015,1
kia,carnival,27629140,2023,2790,,0,1,Sejong,010-5716-5872,0
hyundai,grandeur,46541050,2021,33084,https://example.com/cars/523982f6-e530-4593-ac5b-5c1aeb003482.jpg,0,3,Daegu,010-9757-5257,1
genesis,g90,95434876,2018,40160,https://example.com/cars/d484253c-2a88-4775-ba00-e5312cc59b72.jpg,0,3,Ulsan,010-7658-2348,0
hyundai,sonata,22314592,2018,22779,https://example.com/cars/02621f0e-6c6f-4368-806b-0d13a4e76bbf.jpg,3,4,Incheon,010-8031-2419,0
hyundai,sonata,16341819,2019,51754,https://example.com/cars/44bde7b6-bd30-45a5-819c-5df118c48b75.jpg,2,2,Gwangju,010-7844-9885,0
genesis,gv70,84828958,2018,73811,,1,1,Gyeonggi,010-5539-2377,1
kia,sorento,34693602,2019,36912,,9,4,Sejong,010-8633-6817,1
bmw,7series,76781620,2023,15330,https://example.com/cars/474a593b-6a8a-4729-81e7-21ae33924a93.jpg,0,3,Gwangju,010-3490-6400,0
kia,sorento,35827184,2022,18714,https://example.com/cars/e95de63d-dc9d-4564-a799-c145fef0fcd9.jpg,3,3,Gyeonggi,010-7552-7379,0
benz,s-class,59272255,2020,19519,https://example.com/cars/66de5efe-d1b0-4d36-bf4d-4f15c6fa24d7.jpg,1,2,Seoul,010-2757-9714,1
kia,sorento,42789502,2020,21045,https://example.com/cars/c1cad012-4a46-4390-a439-ed430d7f4039.jpg,2,1,Daegu,010-7191-2950,0
hyundai,sonata,16896324,2024,4411,https://example.com/cars/9704a4a3-f4d9-47bd-ba29-7569b5e6bea0.jpg,0,3,Gyeonggi,010-6115-9927,0
bmw,x6,104085572,2021,8284,https://example.com/cars/e5ed4194-b04c-4e13-8179-8d44138bb07e.jpg,2,1,Incheon,010-4656-5869,0
audi,a5,25956696,2021,21370,https://example.com/cars/68119e76-41b4-4445-bcc7-4911f8af4d2e.jpg,2,0,Daejeon,010-6286-1184,0
kia,k5,22377788,2024,2017,https://example.com/cars/eaef6840-8c9b-4632-a9c5-f4677bfb3ef9.jpg,2,0,Gyeonggi,010-2480-3211,0
hyundai,grandeur,19505842,2019,34458,https://example.com/cars/8ae31d3c-fb0b-47f9-b475-949d3a8d07a0.jpg,0,5,Sejong,010-5238-5947,0
kia,carnival,46356383,2018,20657,https://example.com/cars/06ada4b6-d296-4471-bb6d-297291f01ef6.jpg,3,2,Gwangju,010-4872-3754,0
genesis,gv70,39403389,2022,14152,,1,3,Busan,010-8629-5188,0
hyundai,avante,25178537,2023,1291,https://example.com/cars/c1d3021e-1f31-46ee-abc1-27603518f3d7.jpg,0,5,Incheon,010-7869-2953,0
kia,k5,23938636,2024,3733,https://example.com/cars/bd7fd6b2-4c81-4423-b1bd-6a5987faf94b.jpg,2,3,Seoul,010-9885-7452,0
hyundai,avante,16957982,2021,17246,https://example.com/cars/4e82b4e3-40c3-474d-84d6-39b6f66afa31.jpg,2,3,Seoul,010-7303-8941,0
hyundai,santafe,55975688,2020,46304,https://example.com/cars/9d841aa9-f27d-42eb-bf27-acacd13c5f07.jpg,0,1,Daejeon,010-4186-7604,1
genesis,gv70,65860894,2023,2112,,3,4,Gwangju,010-8706-2325,0
hyundai,sonata,20439173,2022,10991,https://example.com/cars/35d64038-b83e-4b9e-9e9b-c6778ff25e4c.jpg,8,5,Gwangju,010-5641-8100,1
